,F,T,Date,Year,Month,Day,IntervalDays
34712,coolcolin09,carap,"Feb 18, 2007",2007,2,18,48
34713,coolcolin09,mucho,"Feb 18, 2007",2007,2,18,48
34714,coolcolin09,dhart,"Mar 5, 2007",2007,3,5,63
34715,coolcolin09,nmkarthi,"Feb 18, 2007",2007,2,18,48
34716,coolcolin09,shanx24,"Feb 18, 2007",2007,2,18,48
34717,coolcolin09,henrieb,"Feb 18, 2007",2007,2,18,48
34718,coolcolin09,foxx,"Feb 18, 2007",2007,2,18,48
34719,coolcolin09,pchris,"Feb 18, 2007",2007,2,18,48
34720,coolcolin09,gchakra,"Feb 18, 2007",2007,2,18,48
34721,coolcolin09,foobar,"Feb 18, 2007",2007,2,18,48
34722,coolcolin09,foobar,"Feb 18, 2007",2007,2,18,48
34723,coolcolin09,goodthings2life,"Feb 18, 2007",2007,2,18,48
34724,coolcolin09,gayboy-ds,"Feb 18, 2007",2007,2,18,48
34725,coolcolin09,attadeal,"Feb 18, 2007",2007,2,18,48
34726,coolcolin09,irascian,"Feb 18, 2007",2007,2,18,48
34727,coolcolin09,stockerchanning,"Feb 18, 2007",2007,2,18,48
34728,pvvijay,terrymain,"Feb 25, 2007",2007,2,25,55
34729,pvvijay,logi,"Feb 25, 2007",2007,2,25,55
34730,pvvijay,oldsalerogls,"Feb 25, 2007",2007,2,25,55
34731,pvvijay,harborsparrow,"Feb 25, 2007",2007,2,25,55
34732,pvvijay,jj1908,"Feb 25, 2007",2007,2,25,55
34733,pvvijay,agreer,"Feb 25, 2007",2007,2,25,55
34734,pvvijay,davew,"Feb 25, 2007",2007,2,25,55
34735,pvvijay,gergnz,"Feb 25, 2007",2007,2,25,55
34736,pvvijay,mahei,"Feb 25, 2007",2007,2,25,55
34737,pvvijay,olegturaev,"Feb 25, 2007",2007,2,25,55
34738,pvvijay,dvorchak,"Feb 25, 2007",2007,2,25,55
34739,joe_y_yang@dell,newstart,"Mar 1, 2007",2007,3,1,59
34740,andy42,ootleman,"Feb 24, 2007",2007,2,24,54
34741,andy42,pchris,"Feb 24, 2007",2007,2,24,54
34742,andy42,agreer,"Feb 24, 2007",2007,2,24,54
34743,andy42,john_saddington,"Feb 24, 2007",2007,2,24,54
34744,andy42,mdomansky,"Feb 24, 2007",2007,2,24,54
34745,andy42,habeim,"Feb 24, 2007",2007,2,24,54
34746,andy42,felipegeek,"Feb 24, 2007",2007,2,24,54
34747,andy42,arthus,"Feb 24, 2007",2007,2,24,54
34748,andy42,drahnreb,"Feb 24, 2007",2007,2,24,54
34749,warnerms,ronsemail,"Mar 18, 2007",2007,3,18,76
34750,warnerms,stevefraser,"Mar 18, 2007",2007,3,18,76
34751,warnerms,irio,"Mar 18, 2007",2007,3,18,76
34752,warnerms,juanjodic,"Mar 18, 2007",2007,3,18,76
34753,warnerms,tho.meier,"Mar 18, 2007",2007,3,18,76
34754,warnerms,plbogen,"Mar 18, 2007",2007,3,18,76
34755,warnerms,uomolinux,"Mar 18, 2007",2007,3,18,76
34756,warnerms,akerasi,"Mar 18, 2007",2007,3,18,76
34757,warnerms,speedy,"Mar 18, 2007",2007,3,18,76
34758,warnerms,storm,"Mar 18, 2007",2007,3,18,76
34759,warnerms,phubert,"Mar 18, 2007",2007,3,18,76
34760,warnerms,derekj61,"Mar 18, 2007",2007,3,18,76
34761,warnerms,danielpf,"Mar 18, 2007",2007,3,18,76
34762,warnerms,royeasto,"Mar 18, 2007",2007,3,18,76
34763,warnerms,aelphus,"Mar 18, 2007",2007,3,18,76
34764,warnerms,homli,"Mar 18, 2007",2007,3,18,76
34765,warnerms,hansv,"Mar 18, 2007",2007,3,18,76
34766,warnerms,unoengborg,"Mar 18, 2007",2007,3,18,76
34767,warnerms,barry5280,"Mar 18, 2007",2007,3,18,76
34768,warnerms,stuhan,"Mar 18, 2007",2007,3,18,76
34769,piman31415,dhart,"Mar 6, 2007",2007,3,6,64
34770,piman31415,robinjfisher,"Mar 6, 2007",2007,3,6,64
34771,piman31415,gergnz,"Mar 6, 2007",2007,3,6,64
34772,bodrejer,logi,"Feb 25, 2007",2007,2,25,55
34773,blueshine,arry,"Feb 17, 2007",2007,2,17,47
34774,blueshine,angryjohnny,"May 23, 2007",2007,5,23,142
34775,blueshine,kvm,"Dec 17, 2007",2007,12,17,350
34776,blueshine,kyliemanders,"Dec 17, 2007",2007,12,17,350
34777,blueshine,saleemohaib,"Dec 17, 2007",2007,12,17,350
34778,mieg,reg,"Jul 29, 2007",2007,7,29,209
34779,mieg,limulus,"Jul 29, 2007",2007,7,29,209
34780,kostya,pawprintz,"Feb 22, 2007",2007,2,22,52
34781,kostya,pedriedger,"Feb 22, 2007",2007,2,22,52
34782,kostya,agreer,"Feb 22, 2007",2007,2,22,52
34783,kostya,ntaylor0909,"Feb 22, 2007",2007,2,22,52
34784,kostya,aoeui,"Feb 22, 2007",2007,2,22,52
34785,kostya,gergnz,"Feb 22, 2007",2007,2,22,52
34786,kostya,yop,"Feb 22, 2007",2007,2,22,52
34787,kostya,nicolagiacobbe,"Feb 22, 2007",2007,2,22,52
34788,kostya,fra9000,"Feb 22, 2007",2007,2,22,52
34789,kostya,brjones,"Feb 22, 2007",2007,2,22,52
34790,kostya,platinumriver,"Feb 22, 2007",2007,2,22,52
34791,kostya,rukie,"Feb 22, 2007",2007,2,22,52
34792,kostya,chrisrose.chrisrose,"Feb 22, 2007",2007,2,22,52
34793,kostya,sceptre0,"Feb 22, 2007",2007,2,22,52
34794,kostya,alan8373,"Feb 22, 2007",2007,2,22,52
34795,kostya,nukem,"Feb 22, 2007",2007,2,22,52
34796,kostya,icicle,"Feb 22, 2007",2007,2,22,52
34797,kostya,odiseo70,"Feb 22, 2007",2007,2,22,52
34798,kostya,lenny,"Feb 22, 2007",2007,2,22,52
34799,kostya,s3indiana,"Feb 22, 2007",2007,2,22,52
34800,afv-13,ootleman,"May 5, 2007",2007,5,5,124
34801,afv-13,dhart,"May 5, 2007",2007,5,5,124
34802,afv-13,cnmopt,"May 5, 2007",2007,5,5,124
34803,afv-13,robinjfisher,"May 5, 2007",2007,5,5,124
34804,afv-13,doomlord52,"May 5, 2007",2007,5,5,124
34805,afv-13,john_saddington,"May 5, 2007",2007,5,5,124
34806,afv-13,gergnz,"May 5, 2007",2007,5,5,124
34807,afv-13,yesmathew,"May 5, 2007",2007,5,5,124
34808,afv-13,bastos,"May 5, 2007",2007,5,5,124
34809,afv-13,coolest,"Jun 10, 2007",2007,6,10,160
34810,afv-13,fgarpe,"May 5, 2007",2007,5,5,124
34811,afv-13,leftcase,"May 5, 2007",2007,5,5,124
34812,afv-13,josmar52789,"May 5, 2007",2007,5,5,124
34813,afv-13,josmar52789,"May 5, 2007",2007,5,5,124
34814,afv-13,samjabr,"May 5, 2007",2007,5,5,124
34815,afv-13,badblood,"May 20, 2007",2007,5,20,139
34816,afv-13,jmxz,"Jun 10, 2007",2007,6,10,160
34817,afv-13,steve2,"Jun 10, 2007",2007,6,10,160
34818,afv-13,jmxz,"Jun 10, 2007",2007,6,10,160
34819,pixelnate,baylor921,"Feb 23, 2007",2007,2,23,53
34820,pixelnate,shanx24,"Feb 23, 2007",2007,2,23,53
34821,pixelnate,dspector,"Feb 23, 2007",2007,2,23,53
34822,pixelnate,jervis961,"Feb 23, 2007",2007,2,23,53
34823,pixelnate,fcnc05,"Feb 23, 2007",2007,2,23,53
34824,pixelnate,oldsalerogls,"Feb 23, 2007",2007,2,23,53
34825,pixelnate,jbrogers,"Feb 23, 2007",2007,2,23,53
34826,pixelnate,chungng,"Feb 23, 2007",2007,2,23,53
34827,pixelnate,pchris,"Feb 23, 2007",2007,2,23,53
34828,pixelnate,smotchberry,"Feb 23, 2007",2007,2,23,53
34829,pixelnate,raymc,"Feb 23, 2007",2007,2,23,53
34830,pixelnate,socunasindria,"Feb 23, 2007",2007,2,23,53
34831,pixelnate,theblackcat,"Feb 23, 2007",2007,2,23,53
34832,pixelnate,pepitoe,"Feb 23, 2007",2007,2,23,53
34833,pixelnate,neogamerdrew,"Feb 23, 2007",2007,2,23,53
34834,pixelnate,irio,"Feb 23, 2007",2007,2,23,53
34835,pixelnate,chrisrose.chrisrose,"Feb 23, 2007",2007,2,23,53
34836,pixelnate,sceptre0,"Feb 23, 2007",2007,2,23,53
34837,pixelnate,oliver,"Feb 23, 2007",2007,2,23,53
34838,pixelnate,icicle,"Feb 23, 2007",2007,2,23,53
34839,shollen,ootleman,"Feb 27, 2007",2007,2,27,57
34840,adakadavule,dhart,"Feb 27, 2007",2007,2,27,57
34841,adakadavule,pawprintz,"Feb 27, 2007",2007,2,27,57
34842,adakadavule,hdrews,"Feb 27, 2007",2007,2,27,57
34843,ct26torr,jbrogers,"May 10, 2007",2007,5,10,129
34844,ct26torr,cnmopt,"May 10, 2007",2007,5,10,129
34845,ct26torr,bastos,"Apr 10, 2007",2007,4,10,99
34846,ct26torr,spm,"May 10, 2007",2007,5,10,129
34847,ct26torr,rarmasu,"May 10, 2007",2007,5,10,129
34848,ct26torr,icantseeyou,"May 10, 2007",2007,5,10,129
34849,ct26torr,tablet205,"May 10, 2007",2007,5,10,129
34850,ct26torr,caymanbrz,"Apr 20, 2007",2007,4,20,109
34851,ct26torr,winoffice,"May 10, 2007",2007,5,10,129
34852,ct26torr,fuscob,"May 10, 2007",2007,5,10,129
34853,ct26torr,mark13,"Jul 13, 2007",2007,7,13,193
34854,ct26torr,jmxz,"Jul 13, 2007",2007,7,13,193
34855,ct26torr,aldrlandon,"Jul 13, 2007",2007,7,13,193
34856,ct26torr,blackbelt,"Jul 13, 2007",2007,7,13,193
34857,ct26torr,blackbelt,"Jul 13, 2007",2007,7,13,193
34858,ct26torr,krasmussen,"Dec 11, 2007",2007,12,11,344
34859,ct26torr,aitor_ibarra,"Dec 11, 2007",2007,12,11,344
34860,ct26torr,jfaris,"Dec 11, 2007",2007,12,11,344
34861,ct26torr,jervis961,"Dec 11, 2007",2007,12,11,344
34862,ct26torr,krisc,"Dec 12, 2007",2007,12,12,345
34863,thirty2bit,pwalker,"Feb 25, 2007",2007,2,25,55
34864,thirty2bit,onethumb,"Feb 25, 2007",2007,2,25,55
34865,thirty2bit,pawprintz,"Feb 27, 2007",2007,2,27,57
34866,thirty2bit,javaprog07,"Mar 1, 2007",2007,3,1,59
34867,thirty2bit,maco,"Feb 25, 2007",2007,2,25,55
34868,thirty2bit,yesmathew,"Feb 25, 2007",2007,2,25,55
34869,thirty2bit,jfelisky,"Jun 19, 2007",2007,6,19,169
34870,thirty2bit,icantseeyou,"Jun 5, 2007",2007,6,5,155
34871,thirty2bit,megaten,"Feb 25, 2007",2007,2,25,55
34872,thirty2bit,kokuryu,"Feb 25, 2007",2007,2,25,55
34873,thirty2bit,yesmathew,"Feb 25, 2007",2007,2,25,55
34874,thirty2bit,jasorn,"Feb 25, 2007",2007,2,25,55
34875,thirty2bit,josmar52789,"Jun 19, 2007",2007,6,19,169
34876,thirty2bit,thebittersea,"Jun 5, 2007",2007,6,5,155
34877,thirty2bit,reg,"Jun 19, 2007",2007,6,19,169
34878,thirty2bit,jmxz,"Jun 5, 2007",2007,6,5,155
34879,thirty2bit,mistern,"Jun 5, 2007",2007,6,5,155
34880,thirty2bit,benjesuit,"Jun 19, 2007",2007,6,19,169
34881,thirty2bit,jonsmirl,"Jun 19, 2007",2007,6,19,169
34882,eauterre,logi,"Feb 24, 2007",2007,2,24,54
34883,eauterre,ootleman,"Feb 24, 2007",2007,2,24,54
34884,eauterre,onethumb,"Feb 24, 2007",2007,2,24,54
34885,eauterre,dhart,"Feb 24, 2007",2007,2,24,54
34886,eauterre,coiledwire,"Feb 24, 2007",2007,2,24,54
34887,hypercube33,adrian,"Feb 24, 2007",2007,2,24,54
34888,hypercube33,terrymain,"Feb 24, 2007",2007,2,24,54
34889,hypercube33,ootleman,"Feb 24, 2007",2007,2,24,54
34890,hypercube33,gordonbrown77,"Feb 24, 2007",2007,2,24,54
34891,hypercube33,gautam,"Feb 24, 2007",2007,2,24,54
34892,hypercube33,javaprog07,"Feb 24, 2007",2007,2,24,54
34893,hypercube33,grosguillaume,"Feb 24, 2007",2007,2,24,54
34894,hypercube33,rcsync,"Feb 24, 2007",2007,2,24,54
34895,coldstatue,terrymain,"May 3, 2007",2007,5,3,122
34896,coldstatue,googideas,"May 3, 2007",2007,5,3,122
34897,coldstatue,googideas,"May 3, 2007",2007,5,3,122
34898,coldstatue,cnmopt,"May 3, 2007",2007,5,3,122
34899,coldstatue,doomlord52,"May 3, 2007",2007,5,3,122
34900,coldstatue,grosguillaume,"May 3, 2007",2007,5,3,122
34901,coldstatue,jthurst,"May 3, 2007",2007,5,3,122
34902,coldstatue,fra9000,"May 3, 2007",2007,5,3,122
34903,coldstatue,s3indiana,"May 3, 2007",2007,5,3,122
34904,coldstatue,bastos,"May 3, 2007",2007,5,3,122
34905,coldstatue,spm,"Jan 6, 2009",2009,1,6,736
34906,coldstatue,rarmasu,"Jan 6, 2009",2009,1,6,736
34907,coldstatue,klaymen,"Jan 6, 2009",2009,1,6,736
34908,coldstatue,dell_admin1,"May 3, 2007",2007,5,3,122
34909,coldstatue,jcjustus,"May 3, 2007",2007,5,3,122
34910,coldstatue,badblood,"May 3, 2007",2007,5,3,122
34911,coldstatue,badblood,"May 3, 2007",2007,5,3,122
34912,coldstatue,Foolster,"Jan 6, 2009",2009,1,6,736
34913,coldstatue,jervis961,"Jan 6, 2009",2009,1,6,736
34914,coldstatue,harshjoshi,"Jan 6, 2009",2009,1,6,736
34915,gradinw,klaymen,"Jun 27, 2008",2008,6,27,543
34916,gradinw,badblood,"Jun 27, 2008",2008,6,27,543
34917,gradinw,realskript,"Jun 27, 2008",2008,6,27,543
34918,gradinw,falbert,"Jun 27, 2008",2008,6,27,543
34919,grannybuttons,gwiz49,"Jun 15, 2008",2008,6,15,531
34920,koshea331,badblood,"Jun 10, 2008",2008,6,10,526
34921,koshea331,falbert,"Jun 10, 2008",2008,6,10,526
34922,gerrygiese,robinjfisher,"Jun 20, 2008",2008,6,20,536
34923,gerrygiese,fjordan,"Jun 15, 2008",2008,6,15,531
34924,gerrygiese,badblood,"Jun 15, 2008",2008,6,15,531
34925,gerrygiese,hkt,"Jun 20, 2008",2008,6,20,536
34926,gerrygiese,slateslate,"Jun 20, 2008",2008,6,20,536
34927,gerrygiese,programatix,"Jun 20, 2008",2008,6,20,536
34928,gerrygiese,jervis961,"Jun 20, 2008",2008,6,20,536
34929,gerrygiese,tovare,"Jun 20, 2008",2008,6,20,536
34930,gerrygiese,phubert,"Jun 20, 2008",2008,6,20,536
34931,gerrygiese,bhock,"Jun 20, 2008",2008,6,20,536
34932,gerrygiese,simon_n,"Jun 20, 2008",2008,6,20,536
34933,gerrygiese,jmxz,"Jun 20, 2008",2008,6,20,536
34934,gerrygiese,wendaline,"Jun 20, 2008",2008,6,20,536
34935,gerrygiese,junior,"Jun 20, 2008",2008,6,20,536
34936,gerrygiese,drackham,"Jun 20, 2008",2008,6,20,536
34937,gerrygiese,undead999,"Jun 23, 2008",2008,6,23,539
34938,gerrygiese,winoffice,"Jun 23, 2008",2008,6,23,539
34939,gerrygiese,aikiwolfie,"Jun 23, 2008",2008,6,23,539
34940,gerrygiese,jervis961,"Jun 23, 2008",2008,6,23,539
34941,gerrygiese,winoffice,"Jun 23, 2008",2008,6,23,539
34942,sfwrtr,gautam,"Apr 16, 2007",2007,4,16,105
34943,sfwrtr,chungng,"Apr 16, 2007",2007,4,16,105
34944,sfwrtr,crgillies,"Apr 16, 2007",2007,4,16,105
34945,sfwrtr,thorin_2,"Apr 16, 2007",2007,4,16,105
34946,sfwrtr,hadees,"Apr 16, 2007",2007,4,16,105
34947,sfwrtr,aepasa,"Apr 16, 2007",2007,4,16,105
34948,militarygeek,dhart,"Apr 22, 2007",2007,4,22,111
34949,militarygeek,henrieb,"Apr 22, 2007",2007,4,22,111
34950,militarygeek,pawprintz,"Apr 22, 2007",2007,4,22,111
34951,militarygeek,javaprog07,"Apr 22, 2007",2007,4,22,111
34952,militarygeek,agreer,"Apr 22, 2007",2007,4,22,111
34953,militarygeek,dhart,"Apr 22, 2007",2007,4,22,111
34954,militarygeek,ntaylor0909,"Apr 22, 2007",2007,4,22,111
34955,militarygeek,cnmopt,"Apr 22, 2007",2007,4,22,111
34956,militarygeek,robinjfisher,"Apr 22, 2007",2007,4,22,111
34957,militarygeek,chiuchu,"Apr 22, 2007",2007,4,22,111
34958,militarygeek,gergnz,"Apr 22, 2007",2007,4,22,111
34959,militarygeek,shrewduser,"Apr 22, 2007",2007,4,22,111
34960,militarygeek,jthurst,"Apr 22, 2007",2007,4,22,111
34961,militarygeek,fra9000,"Apr 22, 2007",2007,4,22,111
34962,militarygeek,yesmathew,"Apr 22, 2007",2007,4,22,111
34963,militarygeek,moseby,"Apr 22, 2007",2007,4,22,111
34964,militarygeek,s3indiana,"Apr 22, 2007",2007,4,22,111
34965,militarygeek,spm,"Apr 22, 2007",2007,4,22,111
34966,militarygeek,jontheisguy,"Apr 22, 2007",2007,4,22,111
34967,noe9,logi,"Aug 25, 2007",2007,8,25,236
34968,noe9,astudios,"Aug 25, 2007",2007,8,25,236
34969,noe9,theimpostor,"Aug 25, 2007",2007,8,25,236
34970,noe9,bobetsue,"Aug 25, 2007",2007,8,25,236
34971,noe9,ssrangar,"Aug 25, 2007",2007,8,25,236
34972,noe9,feeneyl,"Aug 25, 2007",2007,8,25,236
34973,noe9,kalamos,"Aug 25, 2007",2007,8,25,236
34974,noe9,reg,"Aug 25, 2007",2007,8,25,236
34975,biswashreedey,cosh,"Aug 25, 2007",2007,8,25,236
34976,biswashreedey,ipaw,"Aug 25, 2007",2007,8,25,236
34977,biswashreedey,steve0073,"Aug 25, 2007",2007,8,25,236
34978,biswashreedey,warp10,"Aug 25, 2007",2007,8,25,236
34979,biswashreedey,kenjennings,"Aug 25, 2007",2007,8,25,236
34980,biswashreedey,jorge,"Aug 25, 2007",2007,8,25,236
34981,biswashreedey,sonmoth,"Aug 25, 2007",2007,8,25,236
34982,biswashreedey,jorge,"Aug 26, 2007",2007,8,26,237
34983,CirclesTraveled,iamnotjamesh,"Apr 20, 2010",2010,4,20,1205
34984,CirclesTraveled,georgemrk,"Apr 20, 2010",2010,4,20,1205
34985,ClippinWings,July4th,"Aug 25, 2010",2010,8,25,1332
34986,ClippinWings,smoku,"Aug 25, 2010",2010,8,25,1332
34987,joe5593,terrymain,"Oct 10, 2010",2010,10,10,1378
34988,joe5593,logi,"Oct 10, 2010",2010,10,10,1378
34989,joe5593,gordonbrown77,"Oct 10, 2010",2010,10,10,1378
34990,joe5593,googideas,"Oct 10, 2010",2010,10,10,1378
34991,joe5593,henrieb,"Oct 10, 2010",2010,10,10,1378
34992,joe5593,jbrogers,"Oct 10, 2010",2010,10,10,1378
34993,joe5593,doomlord52,"Oct 10, 2010",2010,10,10,1378
34994,joe5593,fra9000,"Oct 10, 2010",2010,10,10,1378
34995,joe5593,bastos,"Oct 10, 2010",2010,10,10,1378
34996,joe5593,spm,"Oct 10, 2010",2010,10,10,1378
34997,joe5593,reg,"Oct 10, 2010",2010,10,10,1378
34998,joe5593,thebittersea,"Oct 10, 2010",2010,10,10,1378
34999,joe5593,jonsmirl,"Oct 10, 2010",2010,10,10,1378
35000,joe5593,rajeevbhatta,"Oct 10, 2010",2010,10,10,1378
35001,joe5593,ipaw,"Oct 10, 2010",2010,10,10,1378
35002,joe5593,jonsmirl,"Oct 10, 2010",2010,10,10,1378
35003,joe5593,realskript,"Oct 10, 2010",2010,10,10,1378
35004,joe5593,tonyb2006,"Oct 10, 2010",2010,10,10,1378
35005,joe5593,vineets001,"Oct 10, 2010",2010,10,10,1378
35006,joe5593,yardsale,"Oct 10, 2010",2010,10,10,1378
35007,deanb,badblood,"Oct 6, 2007",2007,10,6,278
35008,deanb,amg,"Oct 6, 2007",2007,10,6,278
35009,deanb,howlingmadhowie,"Oct 6, 2007",2007,10,6,278
35010,deanb,datof,"Oct 6, 2007",2007,10,6,278
35011,deanb,yardsale,"Oct 6, 2007",2007,10,6,278
35012,deanb,phubert,"Oct 6, 2007",2007,10,6,278
35013,deanb,badblood,"Oct 6, 2007",2007,10,6,278
35014,deanb,mike2912,"Oct 6, 2007",2007,10,6,278
35015,deanb,mrw,"Oct 6, 2007",2007,10,6,278
35016,deanb,badblood,"Oct 6, 2007",2007,10,6,278
35017,deanb,ferpc,"Oct 6, 2007",2007,10,6,278
35018,deanb,jervis961,"Oct 6, 2007",2007,10,6,278
35019,deanb,jorge,"Oct 6, 2007",2007,10,6,278
35020,deanb,siger,"Oct 6, 2007",2007,10,6,278
35021,deanb,bnkr327,"Oct 6, 2007",2007,10,6,278
35022,deanb,nategoose,"Oct 6, 2007",2007,10,6,278
35023,deanb,jervis961,"Oct 6, 2007",2007,10,6,278
35024,deanb,michaelyork29,"Oct 6, 2007",2007,10,6,278
35025,deanb,rgb66rgb,"Oct 6, 2007",2007,10,6,278
35026,raxx666,dhart,"Nov 4, 2009",2009,11,4,1038
35027,De1Fox,davew,"Mar 28, 2010",2010,3,28,1182
35028,De1Fox,tho.meier,"Mar 28, 2010",2010,3,28,1182
35029,De1Fox,hjwasson,"Mar 28, 2010",2010,3,28,1182
35030,De1Fox,rajeevbhatta,"Mar 28, 2010",2010,3,28,1182
35031,De1Fox,jervis961,"Mar 28, 2010",2010,3,28,1182
35032,De1Fox,jervis961,"Mar 28, 2010",2010,3,28,1182
35033,De1Fox,jervis961,"Mar 28, 2010",2010,3,28,1182
35034,De1Fox,denny1514,"Mar 28, 2010",2010,3,28,1182
35035,De1Fox,jervis961,"Mar 28, 2010",2010,3,28,1182
35036,De1Fox,winszip,"Mar 28, 2010",2010,3,28,1182
35037,De1Fox,jervis961,"Mar 28, 2010",2010,3,28,1182
35038,De1Fox,Lexxie,"Mar 28, 2010",2010,3,28,1182
35039,De1Fox,Tenkaichi,"Mar 28, 2010",2010,3,28,1182
35040,De1Fox,gramirez4527,"Mar 28, 2010",2010,3,28,1182
35041,De1Fox,marcustyphoon,"Mar 28, 2010",2010,3,28,1182
35042,De1Fox,JuanfranMS,"Mar 28, 2010",2010,3,28,1182
35043,De1Fox,Purohit,"Mar 28, 2010",2010,3,28,1182
35044,De1Fox,BavarianPH,"Mar 28, 2010",2010,3,28,1182
35045,De1Fox,Endtimes,"Mar 28, 2010",2010,3,28,1182
35046,nickeyzh,cyborganizer,"Mar 25, 2010",2010,3,25,1179
35047,nickeyzh,squirekyle,"Mar 25, 2010",2010,3,25,1179
35048,nickeyzh,npauly,"Mar 25, 2010",2010,3,25,1179
35049,nickeyzh,enibas,"Mar 25, 2010",2010,3,25,1179
35050,cga,yesmathew,"Mar 6, 2008",2008,3,6,430
35051,cga,limerat,"Dec 20, 2008",2008,12,20,719
35052,cga,kyliemanders,"Jan 26, 2008",2008,1,26,390
35053,cga,aikiwolfie,"Mar 6, 2008",2008,3,6,430
35054,cga,markj2k,"Mar 6, 2008",2008,3,6,430
35055,cga,silencer,"Mar 6, 2008",2008,3,6,430
35056,cga,rebresb,"Mar 6, 2008",2008,3,6,430
35057,cga,dpic,"Mar 6, 2008",2008,3,6,430
35058,cga,pjeff,"Mar 6, 2008",2008,3,6,430
35059,cga,croftki,"Mar 6, 2008",2008,3,6,430
35060,cga,sotopheavy,"Mar 6, 2008",2008,3,6,430
35061,cga,pjeff,"Mar 6, 2008",2008,3,6,430
35062,cga,meuge,"Mar 6, 2008",2008,3,6,430
35063,cga,alan.price,"Mar 6, 2008",2008,3,6,430
35064,cga,jmxz,"Mar 6, 2008",2008,3,6,430
35065,cga,mlazarov,"Mar 6, 2008",2008,3,6,430
35066,cga,harisn9000,"Mar 6, 2008",2008,3,6,430
35067,cga,sudheera,"Mar 6, 2008",2008,3,6,430
35068,cga,jervis961,"Mar 6, 2008",2008,3,6,430
35069,cga,spudz777,"Mar 6, 2008",2008,3,6,430
35070,dalekclock,robinjfisher,"May 22, 2007",2007,5,22,141
35071,dalekclock,jfelisky,"Jun 6, 2007",2007,6,6,156
35072,dalekclock,tho.meier,"May 22, 2007",2007,5,22,141
35073,dalekclock,fireball,"May 27, 2007",2007,5,27,146
35074,dalekclock,dutchfish,"May 22, 2007",2007,5,22,141
35075,dalekclock,homerhomer,"May 22, 2007",2007,5,22,141
35076,dalekclock,zhinker,"May 22, 2007",2007,5,22,141
35077,dalekclock,phubert,"Jun 6, 2007",2007,6,6,156
35078,dalekclock,lucianotolfo,"May 27, 2007",2007,5,27,146
35079,dalekclock,gustavoang,"Jun 6, 2007",2007,6,6,156
35080,dalekclock,jorge,"May 27, 2007",2007,5,27,146
35081,dalekclock,oagostinho,"Jun 6, 2007",2007,6,6,156
35082,dalekclock,jmxz,"Jul 21, 2007",2007,7,21,201
35083,dalekclock,thebittersea,"Jul 21, 2007",2007,7,21,201
35084,dalekclock,jonsmirl,"Jul 21, 2007",2007,7,21,201
35085,dalekclock,rajeevbhatta,"Jul 21, 2007",2007,7,21,201
35086,dalekclock,qgonjon,"Jul 21, 2007",2007,7,21,201
35087,dalekclock,tekhawk,"Jul 21, 2007",2007,7,21,201
35088,dalekclock,xivulon,"Nov 30, 2007",2007,11,30,333
35089,joecarr,ootleman,"Aug 14, 2007",2007,8,14,225
35090,joecarr,benjesuit,"Aug 14, 2007",2007,8,14,225
35091,joecarr,ipaw,"Aug 14, 2007",2007,8,14,225
35092,joecarr,reg,"Aug 14, 2007",2007,8,14,225
35093,lgk_195,ootleman,"Feb 26, 2007",2007,2,26,56
35094,lgk_195,gordonbrown77,"Feb 26, 2007",2007,2,26,56
35095,lgk_195,henrieb,"Feb 26, 2007",2007,2,26,56
35096,lgk_195,agreer,"Feb 26, 2007",2007,2,26,56
35097,lgk_195,doomlord52,"Feb 26, 2007",2007,2,26,56
35098,darklordboyajian14,chanux,"Apr 9, 2007",2007,4,9,98
35099,darklordboyajian14,leviathan,"Mar 23, 2007",2007,3,23,81
35100,darklordboyajian14,sr45,"Mar 23, 2007",2007,3,23,81
35101,darklordboyajian14,xchaosx,"Mar 23, 2007",2007,3,23,81
35102,darklordboyajian14,operations,"Apr 1, 2007",2007,4,1,90
35103,darklordboyajian14,cingular-man,"Apr 1, 2007",2007,4,1,90
35104,darklordboyajian14,jervis961,"Apr 1, 2007",2007,4,1,90
35105,darklordboyajian14,scotty,"Apr 2, 2007",2007,4,2,91
35106,darklordboyajian14,mav3r1k,"Apr 9, 2007",2007,4,9,98
35107,darklordboyajian14,s3indiana,"Apr 11, 2007",2007,4,11,100
35108,darklordboyajian14,jmxz,"Apr 3, 2007",2007,4,3,92
35109,darklordboyajian14,f5bphoto,"Apr 11, 2007",2007,4,11,100
35110,darklordboyajian14,cosh,"Apr 3, 2007",2007,4,3,92
35111,darklordboyajian14,zyr,"Jun 15, 2007",2007,6,15,165
35112,darklordboyajian14,crazymonkey,"Jun 15, 2007",2007,6,15,165
35113,darklordboyajian14,jmxz,"Jun 15, 2007",2007,6,15,165
35114,darklordboyajian14,realskript,"Apr 6, 2008",2008,4,6,461
35115,darklordboyajian14,bryan14c,"Jun 16, 2008",2008,6,16,532
35116,darklordboyajian14,dabrace1984,"Jun 5, 2008",2008,6,5,521
35117,rbedrossian,ootleman,"Feb 27, 2007",2007,2,27,57
35118,midconsumer,madgenius,"Jun 17, 2008",2008,6,17,533
35119,midconsumer,jmxz,"Jun 17, 2008",2008,6,17,533
35120,midconsumer,jervis961,"Jun 17, 2008",2008,6,17,533
35121,midconsumer,james-94,"Jun 17, 2008",2008,6,17,533
35122,midconsumer,lukemcurley,"Jun 17, 2008",2008,6,17,533
35123,midconsumer,ro_bro,"Jun 17, 2008",2008,6,17,533
